s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_N-HEPTANE,MLR_PRODUCTS
 5.4005157E+001, 1.4986309E+002,-5.5165956E+001,-1.4723575E+000,-2.2447722E+001,-1.0081595E-002, 0.0000000E+000, 0.0000000E+000, 7.0688118E+001, 7.0766974E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 5.5202412E+001, 1.5016598E+002,-5.5977554E+001,-3.2080960E+000,-2.3087113E+001,-1.0081017E-002, 0.0000000E+000, 0.0000000E+000, 6.7869841E+001, 6.7883134E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 5.6401127E+001, 1.4961318E+002,-5.6041080E+001,-4.1147021E+000,-2.4103608E+001,-1.0071642E-002, 0.0000000E+000, 0.0000000E+000, 6.5334813E+001, 6.5343714E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 5.7614376E+001, 1.5000814E+002,-5.5924125E+001,-5.1624182E+000,-2.4076591E+001,-1.0095374E-002, 0.0000000E+000, 0.0000000E+000, 6.4809776E+001, 6.4834908E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 5.8812012E+001, 1.5043604E+002,-5.6609484E+001,-5.0259787E+000,-2.4504583E+001,-1.0084022E-002, 0.0000000E+000, 0.0000000E+000, 6.4282193E+001, 6.4285909E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 6.0000599E+001, 1.4982271E+002,-5.6298127E+001,-4.4364904E+000,-2.4999420E+001,-1.0086046E-002, 0.0000000E+000, 0.0000000E+000, 6.4004545E+001, 6.4078584E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 6.1201015E+001, 1.4981682E+002,-5.6830244E+001,-4.6137556E+000,-2.5134808E+001,-1.0090039E-002, 0.0000000E+000, 0.0000000E+000, 6.3208603E+001, 6.3227923E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 6.2413857E+001, 1.5000694E+002,-5.6651344E+001,-6.5346182E+000,-2.5301258E+001,-1.0064586E-002, 0.0000000E+000, 0.0000000E+000, 6.1634915E+001, 6.1509660E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 6.3615067E+001, 1.5038952E+002,-5.7047562E+001,-7.8080805E+000,-2.5344501E+001,-1.0062504E-002, 0.0000000E+000, 0.0000000E+000, 6.0079549E+001, 6.0179317E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 6.4803352E+001, 1.4999601E+002,-5.7173691E+001,-8.4843701E+000,-2.5326151E+001,-1.0074130E-002, 0.0000000E+000, 0.0000000E+000, 5.8948564E+001, 5.9001728E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 6.6003441E+001, 1.4975555E+002,-5.7270200E+001,-8.0885796E+000,-2.5491133E+001,-1.0097235E-002, 0.0000000E+000, 0.0000000E+000, 5.8928457E+001, 5.8895543E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 6.7207741E+001, 1.4983822E+002,-5.7246116E+001,-6.6970697E+000,-2.4948809E+001,-1.0088011E-002, 0.0000000E+000, 0.0000000E+000, 6.0846192E+001, 6.0936135E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 6.8405663E+001, 1.5003432E+002,-5.7534282E+001,-6.4480045E+000,-2.4912177E+001,-1.0080448E-002, 0.0000000E+000, 0.0000000E+000, 6.1063500E+001, 6.1129780E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 6.9615013E+001, 1.5032180E+002,-5.7582055E+001,-7.2412635E+000,-2.5315966E+001,-1.0079944E-002, 0.0000000E+000, 0.0000000E+000, 6.0178191E+001, 6.0172431E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 7.0804237E+001, 1.4981614E+002,-5.7773148E+001,-8.0307320E+000,-2.5748219E+001,-1.0086606E-002, 0.0000000E+000, 0.0000000E+000, 5.8244294E+001, 5.8253957E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 7.2014282E+001, 1.4985838E+002,-5.7658067E+001,-7.5941709E+000,-2.5904885E+001,-1.0103833E-002, 0.0000000E+000, 0.0000000E+000, 5.8596804E+001, 5.8691158E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 7.3207222E+001, 1.5019322E+002,-5.8150354E+001,-8.1569972E+000,-2.5924367E+001,-1.0068024E-002, 0.0000000E+000, 0.0000000E+000, 5.7948287E+001, 5.7951437E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 7.4402367E+001, 1.5004832E+002,-5.8171254E+001,-9.4642092E+000,-2.5992202E+001,-1.0089945E-002, 0.0000000E+000, 0.0000000E+000, 5.6417502E+001, 5.6410562E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 7.5602974E+001, 1.4967629E+002,-5.8016078E+001,-1.0317220E+001,-2.5987026E+001,-1.0084836E-002, 0.0000000E+000, 0.0000000E+000, 5.5273097E+001, 5.5345881E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 7.6800606E+001, 1.5006086E+002,-5.8273239E+001,-1.1403478E+001,-2.6376757E+001,-1.0073391E-002, 0.0000000E+000, 0.0000000E+000, 5.4008185E+001, 5.3997311E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 7.8013519E+001, 1.5030757E+002,-5.8710944E+001,-1.1179354E+001,-2.6998415E+001,-1.0092561E-002, 0.0000000E+000, 0.0000000E+000, 5.3423843E+001, 5.3408764E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 7.9207542E+001, 1.4981607E+002,-5.8627703E+001,-1.0433429E+001,-2.7074826E+001,-1.0088764E-002, 0.0000000E+000, 0.0000000E+000, 5.3576499E+001, 5.3670024E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 8.0404716E+001, 1.4977016E+002,-5.8760927E+001,-9.2953944E+000,-2.7411935E+001,-1.0064375E-002, 0.0000000E+000, 0.0000000E+000, 5.4378276E+001, 5.4291835E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 8.1602562E+001, 1.5008985E+002,-5.8951738E+001,-8.4558175E+000,-2.7648901E+001,-1.0063144E-002, 0.0000000E+000, 0.0000000E+000, 5.5014302E+001, 5.5023328E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 8.2814377E+001, 1.4997444E+002,-5.8938943E+001,-7.5975845E+000,-2.7924744E+001,-1.0085523E-002, 0.0000000E+000, 0.0000000E+000, 5.5472436E+001, 5.5503081E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 8.4014519E+001, 1.5026489E+002,-5.9239539E+001,-7.2655888E+000,-2.8106056E+001,-1.0088611E-002, 0.0000000E+000, 0.0000000E+000, 5.5620178E+001, 5.5643619E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 8.5208275E+001, 1.4967001E+002,-5.9478053E+001,-8.6689616E+000,-2.8433574E+001,-1.0089012E-002, 0.0000000E+000, 0.0000000E+000, 5.3092118E+001, 5.3079332E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 8.6401466E+001, 1.5034518E+002,-5.9865450E+001,-9.8942972E+000,-2.8720858E+001,-1.0092556E-002, 0.0000000E+000, 0.0000000E+000, 5.1762190E+001, 5.1854486E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 8.7618019E+001, 1.4964838E+002,-5.9766569E+001,-1.1554351E+001,-2.9091299E+001,-1.0092836E-002, 0.0000000E+000, 0.0000000E+000, 4.9176945E+001, 4.9226070E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 8.8803680E+001, 1.5007541E+002,-5.9964242E+001,-1.2303458E+001,-2.9018298E+001,-1.0120478E-002, 0.0000000E+000, 0.0000000E+000, 4.8725660E+001, 4.8779292E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 9.0002563E+001, 1.4991574E+002,-6.0120789E+001,-1.3402885E+001,-2.9156335E+001,-1.0112101E-002, 0.0000000E+000, 0.0000000E+000, 4.7229858E+001, 4.7225618E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 9.1217407E+001, 1.5003164E+002,-6.0065992E+001,-1.4133514E+001,-2.8877616E+001,-1.0104387E-002, 0.0000000E+000, 0.0000000E+000, 4.6823196E+001, 4.6944411E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 9.2406670E+001, 1.4985893E+002,-6.0542009E+001,-1.4228121E+001,-2.9012515E+001,-1.0077639E-002, 0.0000000E+000, 0.0000000E+000, 4.6040315E+001, 4.6066206E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
 9.3604149E+001, 1.5021528E+002,-6.0301980E+001,-1.3990718E+001,-2.8900393E+001,-1.0096323E-002, 0.0000000E+000, 0.0000000E+000, 4.6962925E+001, 4.7012089E+001, 0.0000000E+000, 3.4077818E-003, 0.0000000E+000
